contractor_domain,contractor_name_normalized,jurisdiction,project_address,score,email_candidate,contact_role_bucket,generation_method
orozcos-2028-grenoble.com,"orozco's services 2028 grenoble dr, carrollton, tx 75007 (972) 245-9210","Dallas, TX",708 WAYNE ST,0,bids@orozcos-2028-grenoble.com,role_inbox,role_inbox
kitchendesignconcepts2741.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,estimating@kitchendesignconcepts2741.com,role_inbox,role_inbox
kitchendesignconcepts2741.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,projects@kitchendesignconcepts2741.com,role_inbox,role_inbox
kitchendesignconcepts2741.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,project@kitchendesignconcepts2741.com,role_inbox,role_inbox
kitchendesignconcepts2741.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,operations@kitchendesignconcepts2741.com,role_inbox,role_inbox
kitchendesignconcepts2741.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,dispatch@kitchendesignconcepts2741.com,role_inbox,role_inbox
kitchendesignconcepts2741.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,safety@kitchendesignconcepts2741.com,role_inbox,role_inbox
kitchendesignconcepts2741.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,info@kitchendesignconcepts2741.com,role_inbox,role_inbox
kitchendesignconcepts2741.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,bids@kitchendesignconcepts2741.com,role_inbox,role_inbox
kitchendesignconcepts2741dallas.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,estimating@kitchendesignconcepts2741dallas.com,role_inbox,role_inbox
kitchendesignconcepts2741dallas.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,projects@kitchendesignconcepts2741dallas.com,role_inbox,role_inbox
kitchendesignconcepts2741dallas.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,project@kitchendesignconcepts2741dallas.com,role_inbox,role_inbox
kitchendesignconcepts2741dallas.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,operations@kitchendesignconcepts2741dallas.com,role_inbox,role_inbox
kitchendesignconcepts2741dallas.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,dispatch@kitchendesignconcepts2741dallas.com,role_inbox,role_inbox
kitchendesignconcepts2741dallas.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,safety@kitchendesignconcepts2741dallas.com,role_inbox,role_inbox
kitchendesignconcepts2741dallas.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,info@kitchendesignconcepts2741dallas.com,role_inbox,role_inbox
kitchendesignconcepts2741dallas.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,bids@kitchendesignconcepts2741dallas.com,role_inbox,role_inbox
kitchen-design-concepts.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,estimating@kitchen-design-concepts.com,role_inbox,role_inbox
kitchen-design-concepts.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,projects@kitchen-design-concepts.com,role_inbox,role_inbox
kitchen-design-concepts.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,project@kitchen-design-concepts.com,role_inbox,role_inbox
kitchen-design-concepts.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,operations@kitchen-design-concepts.com,role_inbox,role_inbox
kitchen-design-concepts.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,dispatch@kitchen-design-concepts.com,role_inbox,role_inbox
kitchen-design-concepts.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,safety@kitchen-design-concepts.com,role_inbox,role_inbox
kitchen-design-concepts.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,info@kitchen-design-concepts.com,role_inbox,role_inbox
kitchen-design-concepts.com,"kitchen design concepts 2741 e beltline, #113, carrollton, tx 75006 (214) 390-8300","Dallas, TX",6802 KENWOOD AVE,0,bids@kitchen-design-concepts.com,role_inbox,role_inbox
beautifybyam409.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,estimating@beautifybyam409.com,role_inbox,role_inbox
beautifybyam409.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,projects@beautifybyam409.com,role_inbox,role_inbox
beautifybyam409.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,project@beautifybyam409.com,role_inbox,role_inbox
beautifybyam409.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,operations@beautifybyam409.com,role_inbox,role_inbox
beautifybyam409.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,dispatch@beautifybyam409.com,role_inbox,role_inbox
beautifybyam409.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,safety@beautifybyam409.com,role_inbox,role_inbox
beautifybyam409.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,info@beautifybyam409.com,role_inbox,role_inbox
beautifybyam409.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,bids@beautifybyam409.com,role_inbox,role_inbox
beautifybyam409dallas.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,estimating@beautifybyam409dallas.com,role_inbox,role_inbox
beautifybyam409dallas.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,projects@beautifybyam409dallas.com,role_inbox,role_inbox
beautifybyam409dallas.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,project@beautifybyam409dallas.com,role_inbox,role_inbox
beautifybyam409dallas.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,operations@beautifybyam409dallas.com,role_inbox,role_inbox
beautifybyam409dallas.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,dispatch@beautifybyam409dallas.com,role_inbox,role_inbox
beautifybyam409dallas.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,safety@beautifybyam409dallas.com,role_inbox,role_inbox
beautifybyam409dallas.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,info@beautifybyam409dallas.com,role_inbox,role_inbox
beautifybyam409dallas.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,bids@beautifybyam409dallas.com,role_inbox,role_inbox
beautify-by-am.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,estimating@beautify-by-am.com,role_inbox,role_inbox
beautify-by-am.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,projects@beautify-by-am.com,role_inbox,role_inbox
beautify-by-am.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,project@beautify-by-am.com,role_inbox,role_inbox
beautify-by-am.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,operations@beautify-by-am.com,role_inbox,role_inbox
beautify-by-am.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,dispatch@beautify-by-am.com,role_inbox,role_inbox
beautify-by-am.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,safety@beautify-by-am.com,role_inbox,role_inbox
beautify-by-am.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,info@beautify-by-am.com,role_inbox,role_inbox
beautify-by-am.com,"beautify by am 409 buttercup ct, mansfield, tx 76063 (817) 789-2828","Dallas, TX",11743 BROADMOOR DR,0,bids@beautify-by-am.com,role_inbox,role_inbox
halliburtonconst6211west.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,estimating@halliburtonconst6211west.com,role_inbox,role_inbox
halliburtonconst6211west.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,projects@halliburtonconst6211west.com,role_inbox,role_inbox
halliburtonconst6211west.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,project@halliburtonconst6211west.com,role_inbox,role_inbox
halliburtonconst6211west.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,operations@halliburtonconst6211west.com,role_inbox,role_inbox
halliburtonconst6211west.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,dispatch@halliburtonconst6211west.com,role_inbox,role_inbox
halliburtonconst6211west.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,safety@halliburtonconst6211west.com,role_inbox,role_inbox
halliburtonconst6211west.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,info@halliburtonconst6211west.com,role_inbox,role_inbox
halliburtonconst6211west.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,bids@halliburtonconst6211west.com,role_inbox,role_inbox
halliburtonconst6211westdallas.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,estimating@halliburtonconst6211westdallas.com,role_inbox,role_inbox
halliburtonconst6211westdallas.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,projects@halliburtonconst6211westdallas.com,role_inbox,role_inbox
halliburtonconst6211westdallas.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,project@halliburtonconst6211westdallas.com,role_inbox,role_inbox
halliburtonconst6211westdallas.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,operations@halliburtonconst6211westdallas.com,role_inbox,role_inbox
halliburtonconst6211westdallas.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,dispatch@halliburtonconst6211westdallas.com,role_inbox,role_inbox
halliburtonconst6211westdallas.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,safety@halliburtonconst6211westdallas.com,role_inbox,role_inbox
halliburtonconst6211westdallas.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,info@halliburtonconst6211westdallas.com,role_inbox,role_inbox
halliburtonconst6211westdallas.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,bids@halliburtonconst6211westdallas.com,role_inbox,role_inbox
halliburton-const-6211.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,estimating@halliburton-const-6211.com,role_inbox,role_inbox
halliburton-const-6211.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,projects@halliburton-const-6211.com,role_inbox,role_inbox
halliburton-const-6211.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,project@halliburton-const-6211.com,role_inbox,role_inbox
halliburton-const-6211.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,operations@halliburton-const-6211.com,role_inbox,role_inbox
halliburton-const-6211.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,dispatch@halliburton-const-6211.com,role_inbox,role_inbox
halliburton-const-6211.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,safety@halliburton-const-6211.com,role_inbox,role_inbox
halliburton-const-6211.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,info@halliburton-const-6211.com,role_inbox,role_inbox
halliburton-const-6211.com,"halliburton const 6211 west north west highway, dallas, tx 75225 (214) 356-4001","Dallas, TX",6211 W NORTHWEST HWY Ste:222G,0,bids@halliburton-const-6211.com,role_inbox,role_inbox
jm1937irvingblvd.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,estimating@jm1937irvingblvd.com,role_inbox,role_inbox
jm1937irvingblvd.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,projects@jm1937irvingblvd.com,role_inbox,role_inbox
jm1937irvingblvd.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,project@jm1937irvingblvd.com,role_inbox,role_inbox
jm1937irvingblvd.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,operations@jm1937irvingblvd.com,role_inbox,role_inbox
jm1937irvingblvd.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,dispatch@jm1937irvingblvd.com,role_inbox,role_inbox
jm1937irvingblvd.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,safety@jm1937irvingblvd.com,role_inbox,role_inbox
jm1937irvingblvd.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,info@jm1937irvingblvd.com,role_inbox,role_inbox
jm1937irvingblvd.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,bids@jm1937irvingblvd.com,role_inbox,role_inbox
jm1937irvingblvddallas.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,estimating@jm1937irvingblvddallas.com,role_inbox,role_inbox
jm1937irvingblvddallas.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,projects@jm1937irvingblvddallas.com,role_inbox,role_inbox
jm1937irvingblvddallas.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,project@jm1937irvingblvddallas.com,role_inbox,role_inbox
jm1937irvingblvddallas.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,operations@jm1937irvingblvddallas.com,role_inbox,role_inbox
jm1937irvingblvddallas.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,dispatch@jm1937irvingblvddallas.com,role_inbox,role_inbox
jm1937irvingblvddallas.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,safety@jm1937irvingblvddallas.com,role_inbox,role_inbox
jm1937irvingblvddallas.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,info@jm1937irvingblvddallas.com,role_inbox,role_inbox
jm1937irvingblvddallas.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,bids@jm1937irvingblvddallas.com,role_inbox,role_inbox
jm-1937-irving.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,estimating@jm-1937-irving.com,role_inbox,role_inbox
jm-1937-irving.com,"jm construction solutions, 1937 irving blvd b, dallas, tx 75207 (713) 494-9540","Dallas, TX",6025 ROYAL LN Ste:123,0,projects@jm-1937-irving.com,role_inbox,role_inbox
