source_type,source_url,source_capture_utc,jurisdiction,permit_or_record_id,record_status,record_date,record_date_iso,project_address,project_city,project_state,description_raw,contractor_name_raw,contractor_name_normalized,dedupe_key,lift_probability_score,score_hits,recency_ok
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303033,issued,12/31/19,2019-12-31,2273 CENTERVILLE RD,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",acad63f1824301527ec9108783bad0900a8bedb8,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303082,issued,12/31/19,2019-12-31,1903 N WESTMORELAND RD,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",43dbe12f1444af328236d8d7ec7105d74e5c8d4b,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912311019,issued,12/31/19,2019-12-31,443 OLIVE ST,Dallas,TX,TC-2019-36729 1/4/2020-1/31/2020 9AM TO 4PM DAILY,"SWINERTON BUILDERS 5707 SOUTHWEST PKWY BLDG 1 STE 200, AUSTIN, TX 78735 (512) 327-5599","swinerton builders 5707 southwest pkwy bldg 1 ste 200, austin, tx 78735 (512) 327-5599",3ece1b887d09d56fe71c987536b6576a0e07582d,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303068,issued,12/31/19,2019-12-31,9658 ROLLING ROCK LN,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",0a0a6f6d248a4884773629657d397d336081e9f9,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303074,issued,12/31/19,2019-12-31,14385 NOEL RD,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",3e1713bc47f253a54de8ead3629a2ab5c2b6facf,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912061158,issued,12/31/19,2019-12-31,2850 N HARWOOD ST Ste:1025,Dallas,TX,FIRST TIME FINISHOUT,"GORDON HIGHLANDER 4464 SIGMA RD , SUITE 150, DALLAS, TX 75244 (214) 553-6170","gordon highlander 4464 sigma rd , suite 150, dallas, tx 75244 (214) 553-6170",be93f7088143f638bddf62357fda2d1298d9fcb5,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303071,issued,12/31/19,2019-12-31,13832 C F HAWN FWY,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",f6dc4bd437bd4710ce22bb11d91777a00a501b0e,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912316004,issued,12/31/19,2019-12-31,708 WAYNE ST,Dallas,TX,REPLACE INTERIOR GAS LINE,"OROZCO'S SERVICES INC 2028 GRENOBLE DR, CARROLLTON, TX 75007 (972) 245-9210","orozco's services 2028 grenoble dr, carrollton, tx 75007 (972) 245-9210",a3f9c063e4788911df9d69e7d246acc2658d57e0,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303072,issued,12/31/19,2019-12-31,15264 SEAGOVILLE RD,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",f85abf7802519b38afc35dffcd3a6d5748f016e2,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912312003,issued,12/31/19,2019-12-31,5414 CEDAR SPRINGS RD,Dallas,TX,INSTALL NEW HVAC,"OWEN SERVICES LLC 1014 MANITOBA, GARLAND, TX 75040 (214) 616-3301","owen services 1014 manitoba, garland, tx 75040 (214) 616-3301",b8cea702032b77a3a136155e38400dee702bba66,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912312005,issued,12/31/19,2019-12-31,5414 CEDAR SPRINGS RD,Dallas,TX,INSTALL NEW HVAC,"OWEN SERVICES LLC 1014 MANITOBA, GARLAND, TX 75040 (214) 616-3301","owen services 1014 manitoba, garland, tx 75040 (214) 616-3301",e8776432db1c7b3f5fa13412e58b31e723e0c1ef,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912313008,issued,12/31/19,2019-12-31,6137 SINGING HILLS DR,Dallas,TX,GAS RELAY OR REPAIR WITH TEST,"ECO PLUMBING 1905 Coldwater Ln., ARLINGTON, TX 76006 (817) 323-8781","eco plumbing 1905 coldwater ln., arlington, tx 76006 (817) 323-8781",9da0408c9c9eea0be39c97bb18ab7fd1f2a42f16,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303085,issued,12/31/19,2019-12-31,642 W LAWSON RD,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",21819cbb3138332d33a48cc3ef93472469216bf5,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303048,issued,12/31/19,2019-12-31,9073 AUDELIA RD,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",12059a7753f5ec0e6310edad0150c700d5012e40,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303081,issued,12/31/19,2019-12-31,1313 HARTSDALE DR,Dallas,TX,WIRE SWIMMING POOL,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",d1f771d47d71c6899e4954250a9a14b7dc5dd4af,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912051109,issued,12/31/19,2019-12-31,2439 WILTON AVE,Dallas,TX,INSTALL ROOF MOUNTED SOLAR PV SYSTEM,"MARC JONES CONSTRUCTION LLC DBA SUNPRO SOLAR 22171 MCH RD, MANDEVILLE, LA 70471 (985) 882-7200","marc jones construction dba sunpro solar 22171 mch rd, mandeville, la 70471 (985) 882-7200",89c7d72472a58b9c8bb1db3fd14a64b349afafd4,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912234002,issued,12/31/19,2019-12-31,18 ROYAL WAY,Dallas,TX,FOUNDATION REPAIR,"FOX FOUNDATION REPAIR LLC 5504 W. Davis St, DALLAS, TX 75211 (214) 352-9427","fox foundation repair 5504 w. davis st, dallas, tx 75211 (214) 352-9427",24f62e97207b3d8711de86a7325159338e0454d6,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303014,issued,12/31/19,2019-12-31,5073 W UNIVERSITY BLVD,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",e21b4572685345f342729f2cc6b5fc9e3ca5a626,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912301007,issued,12/31/19,2019-12-31,9133 LANEYVALE AVE,Dallas,TX,INSTALL ROOF MOUNTED SOLAR PANELS,"INFINITY ENERGY INC 2363 MERRITT DR, STE 200, GARLAND, TX 75041 (916) 678-4732","infinity energy 2363 merritt dr, ste 200, garland, tx 75041 (916) 678-4732",7bb793fa4f8116e6b164b1f39390d0327136ef95,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912261055,issued,12/31/19,2019-12-31,2930 KINGS RD,Dallas,TX,REMOVE EXISTING ROOF AND INSTALL NEW ROOF,"INTEGRAL COMMERICAL 100 CRESENT CT STE 700, DALLAS, TX 75201 (214) 864-9310","integral commerical 100 cresent ct ste 700, dallas, tx 75201 (214) 864-9310",28d31e1088ede25b40ace21ff9c5705065689ee0,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303035,issued,12/31/19,2019-12-31,3567 SKILLMAN ST,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",0d67dd0dc81bbd35d224669677d545f682c6fb5e,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303036,issued,12/31/19,2019-12-31,17602 KELLY BLVD Ste:100,Dallas,TX,INSTALL WATER HEATER,"PUBLIC SERVICE PLUMBERS INC. 5610 DYER ST., DALLAS, TX 75206 (214) 363-4477","public service plumbers. 5610 dyer st., dallas, tx 75206 (214) 363-4477",2901f0c3ce68d8c313fc7ab4cc2bed1f742d6fdd,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912313050,issued,12/31/19,2019-12-31,3257 CHAPEL DOWNS DR,Dallas,TX,REPLACE WATER SERVICE,"SERVICE CONTRACTORS PLUMBING 6174 Raymond Rd, Kaufman, TX 75142 (972) 232-2810","service contractors plumbing 6174 raymond rd, kaufman, tx 75142 (972) 232-2810",0ee1991ea722b6190a807f76450872404a2f74a0,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303013,issued,12/31/19,2019-12-31,5014 MILLER AVE,Dallas,TX,INSTALL WATER HEATER,"BAKER BROTHERS PLUMBING AIR 2615 BIG TOWN BLVD, MESQUITE, TX 75150 (214) 324-8811","baker brothers plumbing air 2615 big town blvd, mesquite, tx 75150 (214) 324-8811",3d653131c22ed540111400854abf2ee5a317fd0f,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912312001,issued,12/31/19,2019-12-31,10222 ROSSER RD,Dallas,TX,REMOVE EXISTING ROOF AND INSTALL NEW ROOF,"Allied Roofing of Texas, Inc. 7900 Sovereign Row, Dallas, TX 75217 (214) 637-7784","allied roofing of texas,. 7900 sovereign row, dallas, tx 75217 (214) 637-7784",aac7d58ba16babac14a5b085316eb73ff000f68d,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303032,issued,12/31/19,2019-12-31,10663 GALENA ST,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",054e037f0ba16c16d8f0c6c72367b121e1a18957,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303062,issued,12/31/19,2019-12-31,5907 LEWIS ST,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",2d6dadc8414323547c2b97382d9de0383f005fa6,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912312006,issued,12/31/19,2019-12-31,5414 CEDAR SPRINGS RD,Dallas,TX,INSTALL NEW HVAC,"OWEN SERVICES LLC 1014 MANITOBA, GARLAND, TX 75040 (214) 616-3301","owen services 1014 manitoba, garland, tx 75040 (214) 616-3301",16432deaf5f90fdd49a94d6116c77d58479e0036,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912301116,issued,12/31/19,2019-12-31,5563 W LOVERS LN,Dallas,TX,VACANT FL SPACE/ NON-LOAD BEARING WALLS ONLY,"GERARDO GARCIA CONSTRUCTION 2101 RUEA ST, GRAND PRAIRE, TX 75050 (214) 718-1553","gerardo garcia construction 2101 ruea st, grand praire, tx 75050 (214) 718-1553",40fc78c4ae6722c73d367333a4c2ca3c585d90f9,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303025,issued,12/31/19,2019-12-31,9417 AUDELIA RD,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",8853513ebfa2260a078ff1f36645d412cdf672ad,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303041,issued,12/31/19,2019-12-31,9039 BOUNDBROOK AVE,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",c67c0cad6ad6665aebf12c4ce98d12d3f5311d79,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303087,issued,12/31/19,2019-12-31,741 COMAL ST,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",a148f647b0753069552238377dd927be6d4d058d,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303039,issued,12/31/19,2019-12-31,10781 STONE CANYON RD,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",53096e156c247853b25e3b926cf4a0a7396b46da,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303020,issued,12/31/19,2019-12-31,7716 LEMMONWOOD DR,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",c5a01d3c984a593f834f7ed4dd38e97b2b3f007c,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912311060,issued,12/31/19,2019-12-31,1715 S LAMAR ST,Dallas,TX,ERECT ATTACHED SIGN,"NT SIGN SERVICE \2129 S Great Southwest Pkwy, ste. 309, Grand Prairie, TX 75051 /9723522898","nt sign service \2129 s great southwest pkwy, ste. 309, grand prairie, tx 75051 /9723522898",5b5fc76389f5e88e577804d0d610add1eccd34c1,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912316002,issued,12/31/19,2019-12-31,13422 BAYARD CIR,Dallas,TX,FOUNDATION REPAIR,"ACE FOUNDATION 3618 DIVIDEND, GARLAND, TX 75042 (972) 272-1900","ace foundation 3618 dividend, garland, tx 75042 (972) 272-1900",fa95e86bfcc45cd35d78bd66bc6c46dfd330ce7f,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912312022,issued,12/31/19,2019-12-31,2540 WALNUT HILL LN,Dallas,TX,REPLACE OR MODIFY EXISTING HVAC,"DYNA TEN CORPORATION 4375 DIPLOMACY , FORT WORTH, TX 76155 (817) 616-2200","dyna tenoration 4375 diplomacy , fort worth, tx 76155 (817) 616-2200",dd3982001ce54ffe91e56070dfc74df478db7b29,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303044,issued,12/31/19,2019-12-31,9351 CHURCH RD,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",4d33e0378f66ba7d16656f5e3e3a97a2c06d9506,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912311023,issued,12/31/19,2019-12-31,2610 ALLEN ST,Dallas,TX,TC-2019-32427 11-20-19 TO 12-13-2019,"N I S CONSTRUCTION 3331 TOWERWOOD DR, FARMERS BRANCH, TX 75234 (214) 260-7745","n i s construction 3331 towerwood dr, farmers branch, tx 75234 (214) 260-7745",4f2240f2dcdd58cb7aafcb5669886bb8cb433032,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912312002,issued,12/31/19,2019-12-31,13130 CHANDLER DR,Dallas,TX,REMOVE EXISTING ROOF AND INSTALL NEW ROOF,"Allied Roofing of Texas, Inc. 7900 Sovereign Row, Dallas, TX 75217 (214) 637-7784","allied roofing of texas,. 7900 sovereign row, dallas, tx 75217 (214) 637-7784",830f2babeb53d7ab985ae6d5f1cbb8d53ce347ee,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303030,issued,12/31/19,2019-12-31,10351 COUNTRY CLUB DR,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",077365ce4695bdbfbf0cbdfb64e42c309e9bb418,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912311050,issued,12/31/19,2019-12-31,6107 TULIP LN,Dallas,TX,REMOVE EXISTING ROOF AND INSTALL NEW ROOF,"GREGG CONSTRUCTION COMPANY 1236 Southridge Court, Ste 101, HURST, TX 76053 (817) 268-0000","gregg construction 1236 southridge court, ste 101, hurst, tx 76053 (817) 268-0000",20af45a7133caab87cd85ebcaf00e1a59705a634,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912313013,issued,12/31/19,2019-12-31,8430 SWEETWATER DR,Dallas,TX,INSTALL WATER HEATER,"SAME DAY WATER HEATER LLC 1149 MATHIS AVE STE 204, FARMERS BRANCH, TX (214) 210-3504","same day water heater 1149 mathis ave ste 204, farmers branch, tx (214) 210-3504",a4aa1d2984a51e7aea7b69553eac27664d76bbc0,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912312009,issued,12/31/19,2019-12-31,5414 CEDAR SPRINGS RD,Dallas,TX,INSTALL NEW HVAC,"OWEN SERVICES LLC 1014 MANITOBA, GARLAND, TX 75040 (214) 616-3301","owen services 1014 manitoba, garland, tx 75040 (214) 616-3301",2dd72f48e86fbf38d98574fc12fc19236cf6fe2e,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912313042,issued,12/31/19,2019-12-31,6717 SPRING VALLEY RD,Dallas,TX,REPLACE OR MODIFY EXISTING HVAC,"TOTAL AIR HEAT 1408 AVE O suite# 100, PLANO, TX 75074 (972) 881-0020","total air heat 1408 ave o suite# 100, plano, tx 75074 (972) 881-0020",5641634514216c5265536c61bb9a0846affdcce7,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303073,issued,12/31/19,2019-12-31,3691 PARADER CT,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",f57518c4d8fd95274819079626c42816b10261f6,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912303063,issued,12/31/19,2019-12-31,7040 ROYAL LN,Dallas,TX,PERMANENT ELECTRICAL SERVICE,"B+T GROUP HOLDINGS INC 1025 S. Belt Line Road, Suite 400, Coppell, TX 75019 (469) 480-3578","b+t group holdings 1025 s. belt line road, suite 400, coppell, tx 75019 (469) 480-3578",d93084b0b005a846188f6978b7c805c56c194a8f,2,issued_or_awarded_status,False
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912315002,issued,12/31/19,2019-12-31,201 S WILLOMET AVE,Dallas,TX,REMOVE EXISTING ROOF AND INSTALL NEW ROOF,"BRET FOSTER ROOFING PO BOX 870, FORNEY, TX 75126 (972) 564-4480","bret foster roofing po box 870, forney, tx 75126 (972) 564-4480",d6a7a04a713e49dcd973a8ee9425f0031f678d94,2,issued_or_awarded_status,False
