source_type,source_url,source_capture_utc,jurisdiction,permit_or_record_id,record_status,record_date,record_date_iso,project_address,project_city,project_state,description_raw,contractor_name_raw,contractor_name_normalized,dedupe_key,lift_probability_score,score_hits,recency_ok,contractor_domain,domain_resolution_source
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271141,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",b15706ae7ca10538b327a9c18ea0312eddf56f49,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271161,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",5a616f22e0a502ca068f82e30b4c5e6975fb4145,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271155,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",b7f9cb7bbc16587636651f93840ea6df3fe258cc,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271140,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",5c523794bb01d942bcc291e1f38a4a2138655012,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271153,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",4e96ea1300662599a06c9218bdc4b057f7f3eaf6,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271149,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",1706270418feb51a52c4fee0f82cc5946d4575d9,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271139,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",d3266370ad86125b56384a193e9386c747a5a358,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271156,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",c9fe4e71e7b9284dd004f920a7be341c26422ee6,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271134,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",e59e76b8179e850a6c4f74cefa296bd8570fa65f,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271137,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",71128eb473fde9b55fadf87ec6c8aaaa3f03642a,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271135,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",1e90f4349006adcbb68355c8b82e6b92d4c615c8,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271158,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",c7de4fac2bd4f5142d77511550b4bf2e65b4eeee,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271146,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",28a7efa2594059e7844e26a4715cd08111699140,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271136,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",79d6e7f49985eb6ff4c707b5e1ca1c58feeac3c0,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271145,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",fa2a1c9c7da8b0349a433bc86b61bac286ed48e1,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912273021,issued,12/27/19,2019-12-27,3727 FRONTIER LN,Dallas,TX,BACKUP GENERATOR,"GENERATOR SUPERCENTER 593 E I-30 , Rockwall, TX 75087 (972) 563-3800","generator supercenter 593 e i-30 , rockwall, tx 75087 (972) 563-3800",dd59d88e40e495ca9ec2cce4190378edbea06c4e,4,"generator_or_ups,issued_or_awarded_status",False,generatorsupercenterofdallas.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271160,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",87dcbbbec25a662411e26c3422c3d3b6d889e84e,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271157,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",748e9db827d872cd8a40d033f40145a4ac654c2b,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271133,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",b96448ab8ab9d98d2826ef3e11ae537da186bbcc,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271147,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",3a817908e5715388243ec281bb9768f9fe985ed2,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271151,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",28468d853b26d8baae9eaf6375e2809255165570,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271159,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",9b793c964dda69edf2e3b65dfe2f6638823c8c2f,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271143,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",a7061f686170882045cc310315a67c0f08f849a4,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271152,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",ef8886af252329739f5dfea2702b9f0d4a5f991d,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1906271132,issued,12/27/19,2019-12-27,5490 DENTON DR CUT OFF,Dallas,TX,NEW CONSTRUCTION,"OHT CONSTRUCTION LLC 901 S MOPAC EXPY, BLDG III, STE 220, AUSTIN, TX 78746 (512) 813-7111","oht construction 901 s mopac expy, bldg iii, ste 220, austin, tx 78746 (512) 813-7111",6a32478c5c8dfebf66f6158ba2008ed135496ee9,6,"new_construction,issued_or_awarded_status",False,ohtconstruction.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912261086,issued,12/27/19,2019-12-27,2505 BURBANK ST,Dallas,TX,INTERIOR & EXTERIOR REMODEL- VACANT FLOOR SPACE- CO AND FINISH OU,"COLE BLANK 3200 HIDALGO, IRVING, TX 75062 (214) 566-0917","cole blank 3200 hidalgo, irving, tx 75062 (214) 566-0917",8b8d3f09e82b590f7f9feac843edef59cff310a2,4,"indoor_or_tight_access,issued_or_awarded_status",False,coleblank3200hidalgo.com|coleblank3200hidalgodallas.com|cole-blank-3200.com,enrichment_generated
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912051080,issued,12/27/19,2019-12-27,6958 BROOKSHIRE DR,Dallas,TX,INTERIOR & EXTERIOR REMODEL ONLY; NO ADDITION,"CLOUSE CONSTRUCTION LLC BDA REDO 2105 Kidwell St., DALLAS, TX 75214 (214) 803-4774","clouse construction bda redo 2105 kidwell st., dallas, tx 75214 (214) 803-4774",5bdadf45c9c3d15586a46d50f885aa2455b2505a,4,"indoor_or_tight_access,issued_or_awarded_status",False,clousebdaredo2105.com|clousebdaredo2105dallas.com|clouse-bda-redo.com,enrichment_generated
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912271027,issued,12/27/19,2019-12-27,3832 LENEL DR,Dallas,TX,INTERIOR REMODEL ONLY,"TEXAS GREEN REMODELS 1602 BLAKE DR , RICHARDSON, TX 75081 (214) 329-6974","texas green remodels 1602 blake dr , richardson, tx 75081 (214) 329-6974",441607641518763113e3f196c031c428f1b450ef,4,"indoor_or_tight_access,issued_or_awarded_status",False,texasgreenremodels1602.com|texasgreenremodels1602dallas.com|texas-green-remodels.com,enrichment_generated
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912271055,issued,12/27/19,2019-12-27,2532 CONVERSE ST,Dallas,TX,INTERIOR/ EXTERIOR REMODEL (FACADE WORK),"RICHARDSON RESIDENTIAL 4707 ALGERS STE 101, DALLAS, TX 75207 (214) 354-8661","richardson residential 4707 algers ste 101, dallas, tx 75207 (214) 354-8661",156988a33e325d0b96a2c5960f60dfee85388bd3,4,"indoor_or_tight_access,issued_or_awarded_status",False,richardsonresidential4707algers.com|richardsonresidential4707algersdallas.com|richardson-residential-4707.com,enrichment_generated
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912273018,issued,12/27/19,2019-12-27,7127 BUCKNELL DR,Dallas,TX,BACKUP GENERATOR,"GENERATOR SUPERCENTER 593 E I-30 , Rockwall, TX 75087 (972) 563-3800","generator supercenter 593 e i-30 , rockwall, tx 75087 (972) 563-3800",04a06f74a7d743662b604ec432e0eb5b6c818ca5,4,"generator_or_ups,issued_or_awarded_status",False,generatorsupercenterofdallas.com,seed_partial
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912275001,issued,12/27/19,2019-12-27,5300 UNIVERSITY HILLS BLVD,Dallas,TX,INSTALL 13 ELECTRICAL DISCONNECT EXTEND FLEX CONDUIT TO A/C UNITS RTU'S,"CLA-SERVICES, INC 1341 W MOCKINGBIRD LN #600W, DALLAS, TX 75247 (972) 637-3312","cla-services, 1341 w mockingbird ln #600w, dallas, tx 75247 (972) 637-3312",74600e93fed300729a1439d3dcd374ec33a96d83,4,"hvac_rooftop,issued_or_awarded_status",False,claservices1341wmockingbird.com|claservices1341wmockingbirddallas.com|claservices-1341-w.com,enrichment_generated
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912275002,issued,12/27/19,2019-12-27,5300 UNIVERSITY HILLS BLVD,Dallas,TX,INSTALL 11 RTU AND 3 SPLIT SYSTEMS,"CLA-SERVICES, INC 1341 W MOCKINGBIRD LN #600W, DALLAS, TX 75247 (214) 837-0383","cla-services, 1341 w mockingbird ln #600w, dallas, tx 75247 (214) 837-0383",aa65566c31db848f5c5071f2cd7df42197632fab,4,"hvac_rooftop,issued_or_awarded_status",False,claservices1341wmockingbird.com|claservices1341wmockingbirddallas.com|claservices-1341-w.com,enrichment_generated
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1912271066,issued,12/27/19,2019-12-27,2930 KINGS RD,Dallas,TX,REPLACE 77 HVAC UNITS NO DUCT WORK,"ACAR 2629 BRANDYWYNE, CARROLLTON, TX 75007 (214) 882-9671","acar 2629 brandywyne, carrollton, tx 75007 (214) 882-9671",33f98ed84c786297b490bfc9562d65bd1a6715fe,4,"hvac_rooftop,issued_or_awarded_status",False,acar2629brandywynecarrollton.com|acar2629brandywynecarrolltondallas.com|acar-2629-brandywyne.com,enrichment_generated
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1910241148,issued,12/27/19,2019-12-27,6186 RETAIL RD Ste:110,Dallas,TX,INTERIOR & EXTERIOR REMODEL - FINISH SUITE FOR NEW TENANT,"AMDG CONSULTANTS LLC 8711 S. FM 148, SCURRY, TX 75158 (214) 457-7582","amdg consultants 8711 s. fm 148, scurry, tx 75158 (214) 457-7582",fb96240290ad5f7079ffc3ddc6d828dc4db732b6,4,"indoor_or_tight_access,issued_or_awarded_status",False,amdgconsultants8711s.com|amdgconsultants8711sdallas.com|amdg-consultants-8711.com,enrichment_generated
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812271020,issued,12/27/18,2018-12-27,6330 MONTICELLO AVE,Dallas,TX,INTERIOR REMODEL ONLY,"HOMECORP / STRUCTURES 14330 MIDWAY RD #125, FARMERS BRANCH, TX 75244 (214) 450-2449","homecorp / structures 14330 midway rd #125, farmers branch, tx 75244 (214) 450-2449",18a4450b8e1eeac106052967e17cd5fb85fe1d06,4,"indoor_or_tight_access,issued_or_awarded_status",False,homecorpstructures14330midway.com|homecorpstructures14330midwaydallas.com|homecorp-structures-14330.com,enrichment_generated
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812271074,issued,12/27/18,2018-12-27,3100 MONTICELLO AVE Ste:980,Dallas,TX,INTERIOR REMODEL ONLY,"CONCEPTUAL INTERIORS 6504 INTERNATIONAL PKWY #1100, PLANO, TX 75093 (972) 991-0500","conceptual interiors 6504 international pkwy #1100, plano, tx 75093 (972) 991-0500",e743f24512a923870143d5c186806491d4114adb,4,"indoor_or_tight_access,issued_or_awarded_status",False,conceptualinteriors6504international.com|conceptualinteriors6504internationaldallas.com|conceptual-interiors-6504.com,enrichment_generated
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812271065,issued,12/27/18,2018-12-27,3901 TRAVIS ST Ste:215,Dallas,TX,REPLACING BATH TOP AIR HANDLER,"ROYAL AIR HEATING AIR CONDITIONING LLC PO BOX 243, KENNEDALE, TX 76060 (817) 717-5353","royal air heating air conditioning po box 243, kennedale, tx 76060 (817) 717-5353",8ce51c05eacf3f489ccee249dc2ebb73f08e58d3,4,"hvac_rooftop,issued_or_awarded_status",False,royalairheatingair.com|royalairheatingairdallas.com|royal-air-heating.com,enrichment_generated
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1811261158,issued,12/27/18,2018-12-27,3699 MCKINNEY AVE Ste:310,Dallas,TX,INTERIOR REMODEL ONLY,", , () -",", , () -",734ab9c925f4e6a0c9f2706cd932a216c52cd255,4,"indoor_or_tight_access,issued_or_awarded_status",False,,unresolved
permit,https://www.dallasopendata.com/Services/Building-Permits/e7gq-4sah,2026-03-01T19:06:46+00:00,"Dallas, TX",1812271084,issued,12/27/18,2018-12-27,8350 N CENTRAL EXPY Ste:1700,Dallas,TX,INTERIOR REMODEL TAKING OVER SUITE 1725. NO NEW PERMITS FOR 1725,"COVENANT CONSTRUCTION PO BOX 1358, CANTON, TX 75103 (903) 848-9725","covenant construction po box 1358, canton, tx 75103 (903) 848-9725",6cc2bc28d034d3cebb3794b81e83e1087d8db6ba,4,"indoor_or_tight_access,issued_or_awarded_status",False,covenantpobox1358.com|covenantpobox1358dallas.com|covenant-po-box.com,enrichment_generated
